User ID,name,Gender,Age,EstimatedSalary,Purchased
15408,Jeffrey Daniels,Female,40,120412,1
15409,Robert Wheeler,Female,50,92082,1
15410,Aaron Knapp,Male,52,77514,1
15411,Sarah Burns,Male,39,52417,1
15412,Michael Arroyo,Female,27,89903,-1
15413,Natalie Carney,Female,23,122288,0
15414,Kristen Moore,Female,46,145277,1
15415,Mariah Campos,Male,46,80595,-1
15416,Kevin Page,Male,40,43302,0
15417,Ashley Wilson,Female,55,148366,1
15418,Ashley White,Female,40,25827,1
15419,Austin Christensen,Female,52,76971,1
15420,Marcus Banks,Female,38,103963,1
15421,Devin Cooper,Female,49,63969,1
15422,Kimberly Smith,Male,57,138133,0
15423,Thomas King,Female,56,24193,0
15424,Charles Riley,Male,40,81267,1
15425,Jane Edwards,Female,46,14568,1
15426,Beth Freeman,Male,55,89492,1
15427,Teresa Rivera,Female,43,29080,-1
15428,Aaron Gutierrez,Female,26,132197,1
15429,Patrick Deleon,Female,53,129161,0
15430,Charles Jordan,Male,28,92898,0
15431,Ryan Smith,Male,45,114005,-1
15432,Steve Allen,Male,25,104985,0
15433,Caleb Johnson,Female,44,93116,1
15434,Patricia Williamson MD,Female,26,78139,1
15435,Carlos Jenkins,Male,23,24657,1
15436,Jessica Wright,Male,32,64466,1
15437,Randy Moore,Male,58,66929,1
15438,Julie Salazar,Male,34,147440,0
15439,Jack Mejia,Female,35,105534,1
15440,Cameron Williams,Female,39,49493,0
15441,Ms. Melissa Russell,Male,42,103360,0
15442,Jerome Patterson,Female,32,122442,1
15443,Jordan Thompson,Male,26,139914,0
15444,Christine York,Female,43,20516,1
15445,Joshua Bentley,Female,26,67975,-1
15446,Joel Riley,Female,34,81286,0
15447,Melissa Dawson,Male,49,93113,1
15448,Jason Brooks,Male,50,14440,1
15449,Rhonda Williams,Female,21,46347,1
15450,David Campbell,Female,39,16899,0
15451,Gregory Stewart,Male,38,74054,0
15452,Alicia Tran,Female,41,105138,1
15453,Natalie Poole,Male,57,23516,0
15454,Wendy Lambert,Female,34,29537,1
15455,Marcus Malone,Female,27,11634,1
15456,Wayne Bradshaw,Male,32,20956,0
15457,Stephen Clark,Male,44,105967,1
15458,Margaret Hill,Male,30,131533,1
15459,Vernon Smith,Male,25,87760,0
15460,Lindsey Thompson,Female,58,37992,1
15461,Elizabeth Williams,Male,49,55418,1
15462,William Stanley,Male,58,61635,0
15463,Tracy Banks,Male,35,130120,1
15464,Robert Russell,Female,32,139710,0
15465,Ashley Carlson,Female,38,39799,0
15466,Edward Oneill,Male,27,113391,0
15467,Rebecca Huffman,Male,20,14726,1
15468,Gregory Becker,Male,38,127427,0
15469,Katrina Horton,Male,39,44459,1
15470,Robert Smith,Male,23,84373,1
15471,Mrs. Robin Lane,Male,38,63873,1
15472,Jacob Vance,Female,35,98406,0
15473,Julie Potter,Female,39,30583,0
15474,Joshua Kemp,Female,59,140263,0
15475,David Barker,Female,45,86398,1
15476,Alyssa Small,Female,53,78141,1
15477,Natasha Collins,Female,59,122846,1
15478,John Giles,Male,58,46290,1
15479,Richard Garcia,Male,46,132453,0
15480,Dawn Salazar,Female,27,74050,1
15481,Christina Clarke,Female,45,56883,0
15482,Jocelyn Roberts,Male,35,22686,0
15483,Sara Sims,Male,23,138889,0
15484,Travis Fischer,Male,28,54195,0
15485,Jessica Foster,Male,54,114882,0
15486,Robert Hickman,Female,31,144147,0
15487,Daniel Mckinney,Female,44,11679,1
15488,Joseph Sullivan,Female,23,14395,1
15489,Nicole Fischer MD,Female,35,144601,1
15490,Gina Bowman,Female,45,78064,0
15491,Kyle Little PhD,Male,35,116894,1
15492,Pamela Mills,Female,33,74961,1
15493,Mason Blankenship,Female,49,142978,1
15494,Christopher Johnson,Female,20,96848,0
15495,Eric Larson,Male,37,133427,1
15496,Scott Keller,Female,34,38204,0
15497,Daniel Hartman,Female,22,107067,1
15498,Christine Henderson,Male,22,46048,1
15499,Brittany Luna,Female,42,118616,-1
15500,Jennifer Henderson,Male,57,36705,-1
15501,Phillip Knox,Male,25,51047,0
15502,Sandra Lawson,Female,48,148281,1
15503,Beth Gaines,Male,41,23055,1
15504,Raymond Reynolds,Female,26,34717,1
15505,Danielle Pearson,Male,56,85751,1
15506,Scott Clark,Female,30,76639,1
15507,William Hines,Female,52,111438,0
15508,Todd Joseph,Male,34,89102,0
15509,Sarah Robinson,Male,33,14763,0
15510,Dr. Jonathan Underwood,Male,24,97831,1
15511,Philip Garcia,Female,56,74006,0
15512,Dr. Ashley Harrell DVM,Male,50,36782,0
15513,Jill Arroyo,Male,24,84940,0
15514,Amanda Miller,Male,41,100748,-1
15515,Brianna Valdez,Female,49,86468,0
15516,Virginia Henderson MD,Female,56,43738,0
15517,Dana Myers,Female,45,106373,0
15518,David Gutierrez,Female,22,138620,0
15519,Dalton Harper,Female,55,26048,1
15520,Pamela Cook,Male,33,30441,0
15521,William Warren,Male,44,37328,1
15522,Kimberly Singh,Female,39,135738,0
15523,William White,Female,59,37645,1
15524,John Mcclain,Male,21,134689,0
15525,Jacob Richardson,Female,38,102300,1
15526,Thomas Smith,Male,48,29252,-1
15527,Suzanne Wilson,Female,36,65400,1
15528,Elizabeth Houston,Female,33,32835,1
15529,Pamela Hubbard,Female,20,77500,1
15530,Ms. Mary Hensley,Female,52,60708,0
15531,Daniel Johnson,Male,51,113645,1
15532,Troy Sanders,Female,34,37789,1
15533,Christopher Johnson,Female,36,83220,1
15534,Elizabeth Bradford DDS,Male,22,105823,1
15535,Christopher Scott,Female,35,98826,0
15536,Nathaniel Cummings,Female,30,99335,0
15537,Darrell Morgan,Female,59,62142,1
15538,Paul Lewis,Female,31,114822,1
15539,Richard Robinson,Female,44,105674,1
15540,Colton Contreras,Male,30,32024,1
15541,Denise Lamb,Female,49,35842,1
15542,Maurice Burton,Female,24,78551,0
15543,Adam Morrison,Male,55,75163,1
15544,Richard Martin,Male,20,140176,1
15545,Peter West,Male,45,103748,0
15546,Mary Davis,Male,58,149874,-1
15547,Olivia Richmond,Female,27,89460,0
15548,Eric Park,Female,45,31165,1
15549,Peter Owens,Male,34,139145,0
15550,Allison Sanders,Male,42,47366,1
15551,James Holt,Female,34,147507,1
15552,Amanda King,Female,28,43628,0
15553,Erin Gates,Female,29,72124,1
15554,Michael Dunlap,Male,31,36817,0
15555,Michael Barnes,Male,31,144683,-1
15556,Samantha Schroeder,Male,40,90444,1
15557,David Hart,Female,28,59926,1
15558,Jennifer Torres,Female,32,101861,0
15559,Jessica Alexander,Female,57,128279,1
15560,Mary Holmes,Male,28,92260,1
15561,James Thompson,Male,27,148464,0
15562,Tina Rodgers,Male,38,103752,0
15563,Lauren Flores,Female,54,56760,0
15564,Betty Owens,Female,44,37979,1
15565,Peter Avila,Male,31,21373,1
15566,Jason Ferguson,Male,24,62882,1
15567,Jessica King,Male,39,17482,1
15568,James Vasquez,Male,40,51631,1
15569,Joel Rubio,Female,33,34662,1
15570,Dr. George Rogers,Male,21,34813,0
15571,Karina Johnson,Female,20,97576,0
15572,Charles Clark,Male,35,52615,0
15573,Melissa Simon,Female,24,9903,0
15574,David Camacho,Female,43,97004,0
15575,Jennifer Lewis,Male,59,33539,0
15576,Adam Jones,Female,23,40007,1
15577,Becky Chambers,Male,46,25496,0
15578,Martin Becker,Male,28,131478,0
15579,Kristi Webb,Female,43,133199,1
15580,Gary Jenkins,Female,29,19790,1
15581,Stephen Leon,Female,44,72214,0
15582,Paul Hudson,Female,28,84339,1
15583,Stephanie Vaughn,Female,36,13032,0
15584,Alison Hicks,Male,31,149890,1
15585,Randy Johnson,Male,32,64390,0
15586,Joseph Hernandez,Male,24,125031,0
15587,Karen Fuentes,Female,42,8794,-1
15588,Stephanie Morgan,Male,49,119591,1
15589,Brett Woods,Female,57,78335,0
15590,Jonathan Manning,Male,32,110398,1
15591,Alan Wood,Male,41,104971,1
15592,Tracy Gonzales,Female,26,96918,0
15593,Diane Campbell,Male,32,120582,0
15594,Manuel Sutton,Female,45,137739,1
15595,Andrea Perez,Female,37,21084,0
15596,Victoria Reynolds,Female,55,58156,1
15597,Antonio Wallace,Male,49,62653,0
15598,Sharon Blankenship,Male,53,72424,-1
15599,Lindsey Fletcher,Male,58,14028,0
15600,Mary Jones,Male,20,129958,0
15601,Jennifer Greene,Female,52,74722,0
15602,Marissa Fisher,Male,54,66260,0
15603,Calvin Weeks,Male,40,18822,0
15604,Brandi Horton,Female,39,105092,0
15605,Mrs. Ashley Jefferson,Female,46,17302,0
15606,Russell Vargas,Female,58,94441,1
15607,Katherine Munoz,Male,58,16127,1
15608,Derek Jones,Female,30,143564,0
15609,Mark Delacruz,Female,34,123114,0
15610,Sarah Martin,Female,35,92548,1
15611,Christopher Myers,Female,36,39237,1
15612,Dr. Chelsea Jensen DDS,Male,50,8259,0
15613,Shane Williams,Female,57,107727,-1
15614,Aimee Rich,Male,37,121354,0
15615,Benjamin Bauer,Female,49,10151,0
15616,Philip Clark,Male,53,80635,1
15617,James Estrada,Female,25,145378,0
15618,Ashley Levy,Male,31,136277,0
15619,Luis Walters,Male,30,62397,1
15620,Eric Reid,Female,25,55780,0
15621,Joyce Molina,Male,40,76020,1
15622,Deborah Rodriguez,Male,32,105435,0
15623,Randall Montgomery,Female,42,40636,1
15624,Alexis Nelson,Male,49,52428,0
15625,Scott Fowler,Male,54,11547,1
15626,Elizabeth Fuller,Female,56,78554,0
15627,Alexander Flowers,Female,27,70023,0
15628,Cheryl Collins,Female,23,117179,0
15629,Christopher Crosby,Male,51,32386,0
15630,Thomas Mejia,Female,28,46427,1
15631,Christopher Randolph,Male,33,51118,-1
15632,Stephen Miles,Female,43,125636,0
15633,John Beck,Male,58,30218,1
15634,Derek Myers,Male,40,91947,0
15635,Todd White,Female,34,146740,0
15636,Martha Walker,Male,35,145929,0
15637,Brenda Jefferson,Male,57,95316,0
15638,Colleen Lawrence,Female,23,52719,0
15639,Kathryn Mendoza,Female,51,26967,-1
15640,Walter Alvarado,Male,38,126245,1
15641,Pamela Townsend,Male,30,97186,0
15642,Shannon Ward,Male,20,113118,1
15643,Danielle Delgado,Male,43,98623,1
15644,Brittany Robinson,Female,30,60678,0
15645,Doris Cooper,Female,42,29514,1
15646,Sara Jackson DDS,Female,24,59512,1
15647,Lindsey Pacheco,Female,27,62304,0
15648,Dennis Werner,Female,58,113940,1
15649,Joseph Villarreal,Female,31,24913,0
15650,Heather Cardenas,Male,33,45055,1
15651,Heather Hampton,Female,41,74298,1
15652,Stephanie Murphy,Male,51,63373,0
15653,Holly Harris,Male,30,64846,0
15654,Michelle Lewis,Male,34,46490,0
15655,Christine Ferguson,Female,23,10426,1
15656,Michelle Coleman,Female,33,29736,0
15657,Steven Knight,Female,25,32535,0
15658,David Allen,Female,54,79516,1
15659,Brooke Phillips,Male,51,116876,0
15660,Sabrina Martinez,Male,54,149504,0
15661,Olivia Williams,Female,36,115121,0
15662,Brandon Pope,Male,25,46038,0
15663,Haley Hopkins,Female,56,115993,0
15664,Cody Alvarez,Female,41,30318,1
15665,Thomas Taylor,Female,32,51391,1
15666,William Carrillo,Female,55,46194,0
15667,Erika Martin,Male,37,144861,0
15668,Stephanie Gonzalez,Female,21,53525,0
15669,Michelle Phillips,Male,35,126088,0
15670,Daniel Christensen,Female,39,66357,1
15671,Nina Brooks,Male,52,119699,0
15672,Eric Erickson,Female,30,129036,-1
15673,Samantha Jones,Male,29,114856,1
15674,Steven Campbell,Female,48,13305,1
15675,Sherry Rios,Male,40,130852,1
15676,Connie Mora,Female,36,100727,0
15677,Shawn Cuevas,Male,54,126228,-1
15678,Brooke Williams,Female,55,137690,0
15679,Carrie Howell,Female,36,78117,0
15680,Susan Smith,Female,42,14866,0
15681,Benjamin Brown,Female,53,83717,-1
15682,Chris Anderson,Female,32,119733,0
15683,Jennifer Richardson,Female,28,141582,0
15684,Sarah Williams,Female,36,134745,-1
15685,Shelby Cook,Female,52,86132,1
15686,Ryan Johnson,Female,21,39825,1
15687,John Perez,Female,37,36325,0
15688,Christine Boyd,Female,45,146597,1
15689,Sean Hughes,Male,30,14659,1
15690,Kyle Beck DDS,Female,54,97649,0
15691,Kevin Campbell,Female,38,28918,0
15692,Pamela Ford,Female,38,118086,0
15693,Christina Payne,Female,41,116221,1
15694,Richard Hart Jr.,Male,33,64105,1
15695,Megan Pope,Male,39,17118,0
15696,Dalton Hale,Male,51,50894,0
15697,Sarah Escobar,Female,46,32325,0
15698,Karen Martin,Male,45,47620,0
15699,Deborah Smith,Male,43,107471,1
15700,Barbara Turner,Female,55,66833,-1
15701,Lisa Lawson,Male,53,120302,1
15702,Richard Perez,Male,24,11478,1
15703,Laurie Fitzgerald,Female,28,38341,0
15704,Lauren Snow,Female,30,28213,0
15705,Carmen Williams,Male,20,45952,1
15706,Bobby Greene,Female,43,65274,0
15707,Devin Andrews,Male,27,37210,0
15708,Paula Chen,Male,30,147633,1
15709,Cristina Watkins,Male,27,24057,1
15710,Mia Collins,Male,33,127402,0
15711,Carla Bender,Male,32,37210,1
15712,Karen Hunter,Female,51,42363,0
15713,Dustin Schroeder,Male,57,141830,0
15714,Jacob Johnson,Male,49,102027,0
15715,Allen Robertson,Female,20,33352,0
15716,Erica Jones,Male,38,48862,1
15717,Mary King,Male,37,39542,1
15718,Mr. Eric Mitchell,Male,45,69786,0
15719,Mark Fernandez,Male,27,8243,1
15720,Billy Griffin,Female,31,63437,1
15721,Gerald Mclaughlin,Male,53,130097,0
15722,Lisa Howard,Male,50,60678,0
15723,Kimberly Ross,Female,54,125121,0
15724,Sarah Lewis,Male,50,136333,1
15725,Kimberly Shields,Male,47,118404,1
15726,Suzanne Hall,Male,56,23918,0
15727,Shannon Mccormick,Male,23,102920,1
15728,Susan Martinez,Female,20,96752,1
15729,William Nunez,Male,49,97525,0
15730,Lisa Williams,Female,23,19825,1
15731,Thomas Rivera,Male,54,44493,1
15732,Jennifer Rivera,Female,22,101803,1
15733,Jose Garner,Male,58,25535,0
15734,Kenneth Waters,Male,57,26996,1
15735,Joseph Taylor,Female,50,87927,0
15736,Darrell Harris,Male,52,56932,0
15737,Amy Miller,Female,49,101050,0
15738,Jennifer Baxter,Female,52,135604,1
15739,Joseph Ferguson,Female,28,107247,0
15740,Laura Williams,Male,40,70109,0
15741,Lisa Browning,Male,25,96174,0
15742,Kara Dean,Male,26,11145,0
15743,William Perez,Female,38,81334,1
15744,Emily Mejia,Male,52,144487,0
15745,Cody Jones,Female,37,79148,0
15746,Julie Williams,Male,33,138257,1
15747,Jessica Gonzalez,Male,52,74348,1
15748,Steven Nguyen,Female,52,84175,0
15749,Christina Scott,Female,26,103195,1
15750,Dr. Richard Hunter,Male,30,131627,1
15751,Oscar Clark,Male,29,86857,0
15752,Angela Wright,Male,24,84656,1
15753,Samuel Moss,Male,49,84693,0
15754,Joseph Young,Male,53,113686,1
15755,Dr. Brandon Gonzalez,Male,57,114212,0
15756,Jennifer Parker DDS,Female,29,50068,1
15757,Andrea Walsh,Female,48,116249,0
15758,David Stevens,Female,39,125085,1
15759,Joann Calhoun,Female,23,35541,0
15760,Brady Moreno,Male,36,18754,0
15761,Robert Melendez,Male,42,137058,1
15762,Kerri Lane,Female,50,63049,0
15763,Veronica Brooks,Female,46,10326,0
15764,Charles Buck,Male,42,99735,1
15765,Matthew Barnes,Female,47,78930,0
15766,Misty Costa,Female,51,60742,0
15767,Jared Kirby,Male,22,39315,0
15768,Christina Stone,Male,29,46860,1
15769,Christine Lawrence,Female,30,70104,1
15770,Philip Parker,Female,20,41293,1
15771,Bridget George,Female,44,30311,1
15772,Robyn Schwartz,Female,40,80958,0
15773,Christine Black,Male,41,109922,0
15774,Vicki Todd,Female,40,48526,0
15775,Dr. John Wilkins DVM,Male,57,71434,1
15776,Donald Richardson,Male,44,95822,1
15777,Elizabeth Wilson,Female,29,95725,0
15778,James Elliott,Male,39,43421,0
15779,Joanna King,Male,47,89605,0
15780,Karen Kennedy,Male,42,85019,1
15781,Nicholas Olson,Male,30,45237,1
15782,Sean Guerra,Female,50,121632,1
15783,Greg Sanchez,Male,29,149688,1
15784,Parker Jones,Male,33,57421,1
15785,Matthew Key,Male,22,69879,0
15786,Stacy Mcdonald,Male,21,97483,0
15787,Justin Stewart,Female,21,64612,1
15788,Justin Andrews,Male,29,19362,1
15789,Jody Solis,Female,56,142811,0
15790,Rebecca Frazier,Male,50,138141,1
15791,Joanna Hill,Male,56,122515,1
15792,Christopher Russo,Female,57,87206,0
15793,Jeffrey Garcia,Female,45,83780,1
15794,Hannah Bruce,Female,20,89913,0
15795,Paula Duarte,Male,23,55033,1
15796,Samuel Mcdaniel,Male,30,34950,1
15797,Paul Brown,Female,36,120709,1
15798,Kenneth Sullivan,Female,38,14309,0
15799,David Montes,Female,24,105476,0
15800,Carmen Ali,Female,23,39626,0
15801,Nicole Leonard,Female,28,135032,1
15802,Todd Gonzalez,Male,31,140215,0
15803,Clifford Mckenzie,Male,47,104565,0
15804,Nancy Goodman,Male,47,23383,1
15805,Rita Johnson,Female,50,49880,1
15806,Tiffany White,Female,27,148436,0
15807,Bryan Freeman,Female,38,124833,1
15808,Kevin Potter,Male,22,39023,1
15809,Melissa Chapman,Female,25,20062,1
15810,Joshua Ewing,Male,31,75122,0
15811,Edgar Wilson,Male,44,37952,0
15812,Samantha Powers,Female,53,15809,0
15813,Nathan Montoya,Female,32,110468,-1
15814,Sarah Barrett,Male,50,129178,0
15815,Brian Odonnell,Female,35,85093,1
15816,Jason Walker,Male,31,132098,0
15817,Charles Lawson,Female,33,134697,0
15818,Christopher Johnson,Female,40,92684,0
15819,Hannah Ramirez,Female,58,86338,0
15820,Joshua Gordon,Male,36,109187,0
15821,Susan Lynn,Female,58,77679,0
15822,Barbara Lee,Female,24,76113,1
15823,Brian Robinson,Male,43,60367,0
15824,Lisa Flores,Female,59,140296,1
15825,Yolanda Cordova,Male,32,13947,0
15826,Carol Kim,Female,51,81517,1
15827,Christina Johnson,Male,37,32978,1
15828,Diana Watts,Male,30,101813,1
15829,Penny Miller,Female,23,92365,1
15830,Lauren Johnson,Female,43,11317,1
15831,Lance Wilson,Female,22,41489,1
15832,Phillip Brady,Male,49,109118,0
15833,Edwin Roberts,Female,24,31284,0
15834,Jennifer Wilson,Male,51,41058,0
15835,Stanley Foster Jr.,Male,24,144599,1
15836,Adam Weber,Female,42,55326,1
15837,Emily Schultz,Female,34,105497,0
15838,Jerry Hoffman,Female,45,18204,1
15839,Tracey Thompson,Female,49,105770,0
15840,Tara Rivera,Male,36,53617,0
15841,Krista Price,Female,40,103321,1
15842,Jody Vega DDS,Male,47,122507,-1
15843,Juan Perez,Male,59,18308,1
15844,Patrick Prince,Female,38,92046,0
15845,Kristy Mullen,Female,55,134467,0
15846,Christine Elliott,Female,27,26417,1
15847,Amy Brennan MD,Male,30,122224,0
15848,Carol Gomez,Male,51,96490,0
15849,Ariana Jensen,Male,32,117916,0
15850,Justin Garcia,Male,32,116199,1
15851,Rebecca Hess,Female,52,94035,-1
15852,Michael Huff,Male,50,145389,0
15853,Mrs. Meagan Phillips MD,Male,49,82560,0
15854,Patricia Cardenas,Female,57,20816,1
15855,Linda Jensen,Female,27,52042,0
15856,Tommy Patton,Female,40,143164,1
15857,Kyle Todd,Female,42,108324,1
15858,Elizabeth Ortiz,Male,54,65372,1
15859,Michelle Phillips,Male,53,104773,1
15860,Sara Lee,Male,38,41708,0
15861,Felicia Case,Female,33,75480,0
15862,Mallory Lewis,Male,36,91132,1
15863,Courtney Morris,Female,50,49547,0
15864,Mrs. Susan Wade,Male,21,59105,1
15865,Misty Johnson,Female,33,50582,1
15866,Valerie Patel,Female,31,94373,0
15867,Rachel Davis,Male,35,141397,0
15868,Nancy Martinez,Male,53,76370,0
15869,Sandra Rush,Male,25,149188,0
15870,Linda Taylor,Female,36,88725,0
15871,Linda Gonzalez,Male,25,35311,1
15872,Janice Torres,Male,54,53901,0
15873,Cheryl Morrison,Female,48,136483,1
15874,Luke Cowan,Male,32,55182,1
15875,Dominique Stewart,Female,49,63227,0
15876,Christopher Arnold,Male,36,52418,0
15877,Juan Jones,Male,54,114563,-1
15878,Jennifer Wilson,Female,23,102506,1
15879,Roy Mcconnell,Female,48,27042,0
15880,Ana Ruiz,Female,48,109034,1
15881,Kayla Larson,Female,27,51447,0
15882,Peter Miller,Male,31,30802,0
15883,Timothy Rodriguez,Female,39,73344,1
15884,Kristen Morgan,Male,59,88381,0
15885,Stephanie Robinson,Female,29,101901,1
15886,Andrew Farmer,Male,29,117860,-1
15887,Jonathan Brooks,Female,57,49154,1
15888,Mr. Charles Roach,Male,32,53725,1
15889,Rebecca Davis,Female,38,19327,0
15890,Melanie Howe,Male,57,119407,0
15891,John Simon,Male,57,11901,0
15892,James Whitehead,Female,32,23347,0
15893,Diana Gordon,Female,25,102721,0
15894,David Sandoval,Female,41,149398,0
15895,John Jennings,Female,43,135425,0
15896,Richard Charles,Male,58,65380,0
15897,Nathaniel Ortiz,Female,39,91679,1
15898,Richard Sanchez,Male,29,60499,1
15899,James Davis,Male,59,88963,0
15900,David Lucas,Female,30,106523,0
15901,Elizabeth Bowen,Male,55,106635,1
15902,Amy Williams,Male,21,79604,1
15903,Anthony Stein,Female,40,78161,-1
15904,Rachel Wade,Female,51,98472,0
15905,Brett Cole,Female,50,88155,0
15906,Cynthia Smith,Male,51,43759,0
15907,Crystal Davis,Male,28,127746,1
15908,Brianna Smith,Female,57,90442,0
15909,Laura Green,Male,37,130309,0
15910,Brittany Franklin,Female,39,15124,1
15911,Stephen Griffin,Female,38,107626,1
15912,Charlotte Keller,Male,25,94369,1
15913,Jesse Stevens,Male,49,134483,1
15914,Melanie Friedman,Male,45,149848,1
15915,Samantha Alvarado,Male,22,75518,0
15916,Tanya Harrington,Male,27,15093,1
15917,Kimberly Mills,Female,31,36036,0
15918,Dr. Matthew Chapman,Male,41,56032,1
15919,Savannah Blackwell,Female,48,78731,0
15920,Andre Cunningham,Male,38,92045,0
15921,Caleb Thomas,Female,28,23175,1
15922,John Barnes,Male,20,56627,0
15923,Brenda Compton,Male,38,28637,1
15924,Maria Ward,Male,39,55225,0
15925,Joshua Valdez,Female,58,106192,0
15926,Troy Charles,Female,59,17200,-1
15927,David Jordan,Male,59,62419,1
15928,Elizabeth Dixon,Male,33,46084,0
15929,Louis Berry,Male,43,48351,1
15930,Scott Salazar,Female,54,142343,0
15931,Brenda Stark,Female,35,40862,0
15932,Jacob Bryant,Female,42,72311,0
15933,April Taylor,Male,21,44352,1
15934,Katherine Rodriguez,Male,58,17167,1
15935,Edward Aguirre,Female,46,60290,1
15936,Nicole Lozano MD,Female,28,58532,-1
15937,Angela Hall DDS,Male,59,102784,0
15938,Chelsea Dorsey,Female,51,118892,0
15939,Joshua Dominguez,Female,59,149015,0
15940,Lisa Alexander,Female,48,66179,0
15941,Jeremy Lewis,Male,24,89382,1
15942,Joshua Moyer,Male,25,75595,0
15943,Jason Garcia,Male,47,121321,0
15944,James Rojas,Female,20,73126,1
15945,Teresa Diaz,Female,48,126162,1
15946,Christopher Smith,Male,23,45787,1
15947,Joseph Mitchell,Female,54,54418,1
15948,Timothy Ramirez,Female,29,134398,1
15949,Denise Burns,Female,58,106293,1
15950,Max Erickson,Female,32,33541,1
15951,Pamela Lopez,Female,27,33357,1
15952,Anthony Lopez,Male,39,54156,0
15953,Christopher Lopez,Female,41,130961,1
15954,Richard Ballard,Female,22,57093,1
15955,William Aguirre,Male,33,81728,1
15956,Nancy Parker,Male,38,141698,1
15957,Kendra Bright,Male,39,123072,0
15958,Vincent Newman,Male,20,100156,1
15959,Victor Richardson,Female,29,104932,1
15960,Joan Brooks,Male,36,12543,0
15961,Alison Vaughn,Male,43,70736,0
15962,Sherri Abbott,Male,39,124780,0
15963,Anna Livingston,Female,42,111065,1
15964,Lindsey Briggs,Male,28,101507,0
15965,Chase Mendoza,Male,40,23613,0
15966,William Schroeder,Male,37,71771,0
15967,Isaac Wang,Male,49,47988,0
15968,Sandra Santiago,Female,44,97509,1
15969,Heather Smith,Female,37,128759,0
15970,Toni Wood,Male,29,131320,0
15971,Sabrina Johnson,Male,37,41123,1
15972,Jose Riley,Male,36,56193,0
15973,Kristopher Griffin,Female,20,21674,0
15974,Dr. Bobby Martin,Male,58,119184,0
15975,Steven Simmons,Male,58,75282,0
15976,Kurt Hall,Female,47,40058,0
15977,Allison Martinez,Female,47,27404,1
15978,Melissa Le,Male,54,136901,0
15979,Brittany Hernandez,Female,20,42619,0
15980,Joseph Hernandez,Female,41,11646,1
15981,Sara Malone,Male,46,21747,0
15982,Kenneth Villegas,Male,30,18794,0
15983,Ashley Leon,Male,24,77662,-1
15984,Daniel Ross,Male,49,149840,0
15985,Kari Jones,Male,39,74232,0
15986,Jordan Fry,Male,30,33058,1
15987,Janet Alvarez,Male,56,139923,0
15988,James Williams,Female,33,28929,0
15989,Allison Simpson,Male,58,40310,1
15990,Kathleen Berry,Male,33,14957,0
15991,Anne Byrd,Male,45,49147,1
15992,David Vega,Male,36,24870,0
15993,Dean Alvarez,Male,24,11177,0
15994,Michael Johnson,Female,23,82920,0
15995,Joseph Nguyen,Female,45,14536,0
15996,Ashley Wilson,Male,53,149278,0
15997,Jacob Carrillo,Female,39,61576,1
15998,Peter Davis,Male,54,87913,1
15999,Cheryl Barrera,Male,54,116843,0
16000,Scott Smith,Female,50,16494,1
16001,Sarah Curtis,Male,43,85158,0
16002,Eric Calderon,Male,25,25308,0
16003,Lisa Lewis,Female,21,19691,0
16004,Patricia Watson,Female,52,124039,1
16005,Amanda Collier,Female,50,33561,0
16006,Desiree Marshall,Female,28,89007,0
16007,Emily Fischer,Female,36,108629,1
16008,Alexis Horton,Male,22,91896,1
16009,Michael Bowman,Female,41,136688,0
16010,Jodi Zavala,Female,49,78065,1
16011,Kaitlyn Walker,Male,21,101803,1
16012,Michael Davis,Female,38,20446,0
16013,Matthew Burgess,Male,50,90249,0
16014,James Ruiz,Female,40,44768,1
16015,Nancy Thomas,Female,45,23714,1
16016,Veronica Barber,Female,35,122542,0
16017,Jacob Choi,Male,56,88185,1
16018,Christopher Craig,Male,36,50302,0
16019,Amber Lopez,Female,46,25280,0
16020,Timothy Day,Male,46,149770,1
16021,Robert Villanueva,Female,28,32631,1
16022,Deborah Fleming,Female,27,130024,1
16023,Drew Perry,Male,44,118753,1
16024,Martin James,Female,48,110873,1
16025,James Lozano,Female,36,104707,0
16026,Roger Young,Female,56,104105,-1
16027,Nicole Henderson,Male,58,109425,1
16028,Leslie Ruiz,Male,33,44796,-1
16029,Adam Burns,Female,35,24327,0
16030,Stephanie Zimmerman DDS,Male,37,97741,0
16031,Julie Thornton,Female,45,88792,1
16032,Rachel Morgan,Female,30,106931,1
16033,Jennifer Clements,Female,32,38371,1
16034,Alyssa Waller,Female,55,135748,1
16035,Casey Murphy,Female,57,28681,0
16036,Erika Zimmerman,Male,21,89215,1
16037,Shawn Jordan,Female,57,61216,1
16038,Laura Kelley,Female,48,67488,0
16039,Jessica Dennis,Male,26,63359,0
16040,Rebecca Fields,Female,39,35047,0
16041,Erika Hogan,Male,56,30224,0
16042,Penny Swanson,Male,36,115164,1
16043,Sylvia Harris,Female,44,71956,0
16044,Pamela Allen,Female,27,127968,0
16045,Luis Mendez,Male,59,82097,1
16046,Tara Lee,Male,26,83286,1
16047,Andres Roberts,Female,56,125382,1
16048,Tonya Martinez,Female,45,80351,1
16049,Stephanie Mccarthy,Female,42,49980,-1
16050,Bonnie Benjamin,Female,48,81960,0
16051,Shelby Suarez,Male,32,57572,0
16052,Mary Sandoval,Male,53,97156,0
16053,Christopher Davis,Female,46,34598,1
16054,Theodore Jenkins,Female,34,74586,0
16055,Christina Stokes,Male,30,123372,0
16056,Melissa Young,Male,51,9851,0
